id,category_id,brand_id,name,slug,image_url,sort,enabled
53,1,3,DTEK50,dtek50,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/blackberry/dtek50.webp,16853,False
54,1,3,DTEK60,dtek60,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/blackberry/dtek60.webp,16859,False
55,1,3,KEYone,keyone,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/blackberry/keyone.webp,16865,False
56,1,3,Key2,key2,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/blackberry/key2.webp,16871,False
57,1,8,Pixel 2,pixel-2,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-2.webp,14579,False
58,1,8,Pixel 2 XL,pixel-2-xl,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-2-xl.webp,14603,False
59,1,8,Pixel 3,pixel-3,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-3.webp,14639,False
60,1,8,Pixel 3a,pixel-3a,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-3a.webp,14675,False
61,1,8,Pixel 3 XL,pixel-3-xl,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-3-xl.webp,14687,False
62,1,8,Pixel 3a XL,pixel-3a-xl,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-3a-xl.webp,14723,False
63,1,8,Pixel 4,pixel-4,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-4.webp,14735,False
64,1,8,Pixel 4a,pixel-4a,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-4a.webp,14795,True
65,1,8,Pixel 4a 5G,pixel-4a-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-4a-5g.webp,14819,False
66,1,8,Pixel 4 XL,pixel-4-xl,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-4-xl.webp,14843,False
67,1,8,Pixel 5,pixel-5,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-5.webp,14891,False
68,1,8,Pixel 5a 5G,pixel-5a-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-5a-5g.webp,14915,False
69,1,8,Pixel 6,pixel-6,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-6.webp,14933,True
70,1,8,Pixel 6 Pro,pixel-6-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-6-pro.webp,14981,True
71,1,8,Pixel 6a,pixel-6a,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-6a.webp,15053,True
72,1,8,Pixel 7,pixel-7,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-7.webp,15101,True
73,1,8,Pixel 7 Pro,pixel-7-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-7-pro.webp,15161,True
74,1,8,Pixel 7a,pixel-7a,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-7a.webp,15251,True
75,1,8,Pixel Fold,pixel-fold,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-fold.webp,15281,True
76,1,8,Pixel 8,pixel-8,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-8.webp,15341,True
77,1,8,Pixel 8 Pro,pixel-8-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-8-pro.webp,15401,True
78,1,8,Pixel 8a,pixel-8a,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-8a.webp,15521,True
79,1,8,Pixel 9 Pro Fold,pixel-9-pro-fold,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-9-pro-fold.webp,15581,True
80,1,8,Pixel 9,pixel-9,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-9.webp,15641,True
81,1,8,Pixel 9a,pixel-9a,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-9a.webp,15701,True
82,1,8,Pixel 9 Pro,pixel-9-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-9-pro.webp,15761,True
83,1,8,Pixel 9 Pro XL,pixel-9-pro-xl,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-9-pro-xl.webp,15881,True
84,1,8,Pixel 10 Pro Fold,pixel-10-pro-fold,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-10-pro-fold.webp,16001,True
85,1,8,Pixel 10,pixel-10,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-10.webp,16091,True
86,1,8,Pixel 10a,pixel-10a,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-10a.webp,16151,True
87,1,8,Pixel 10 Pro,pixel-10-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-10-pro.webp,16211,True
88,1,8,Pixel 10 Pro XL,pixel-10-pro-xl,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/google/pixel-10-pro-xl.webp,16331,True
89,1,9,P 20 Pro,p-20-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/huawei/p-20-pro.webp,17207,False
90,1,9,P 20 Lite,p-20-lite,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/huawei/p-20-lite.webp,17213,False
91,1,9,P 20,p-20,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/huawei/p-20.webp,17219,False
92,1,9,Google Nexus 6p,google-nexus-6p,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/huawei/google-nexus-6p.webp,17225,False
93,1,9,P10,p10,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/huawei/p10.webp,17231,False
94,1,10,G7 ThinQ,g7-thinq,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/lg/g7-thinq.webp,14351,False
95,1,10,V30,v30,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/lg/v30.webp,14411,False
96,1,10,V30 Plus,v30-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/lg/v30-plus.webp,14471,False
97,1,10,V35 ThinQ,v35-thinq,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/lg/v35-thinq.webp,14489,False
98,1,10,V40 ThinQ,v40-thinq,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/lg/v40-thinq.webp,14519,False
99,1,10,G8 ThinQ,g8-thinq,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/lg/g8-thinq.webp,14549,False
100,1,12,Moto G4,moto-g4,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/motorola/moto-g4.webp,16913,False
101,1,12,Moto G4 Plus,moto-g4-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/motorola/moto-g4-plus.webp,16919,False
102,1,12,Moto G5,moto-g5,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/motorola/moto-g5.webp,16925,False
103,1,12,Moto G5 Plus,moto-g5-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/motorola/moto-g5-plus.webp,16931,False
104,1,12,Moto G 5G,moto-g-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/motorola/moto-g-5g.webp,16937,False
105,1,12,Moto G Stylus 5G (2022),moto-g-stylus-5g-2022,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/motorola/moto-g-stylus-5g-2022.webp,17057,False
106,1,12,Moto G Stylus 5G (2021),moto-g-stylus-5g-2021,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/motorola/moto-g-stylus-5g-2021.webp,17147,False
107,1,14,1,1,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/1.webp,16421,False
108,1,14,2,2,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/2.webp,16433,False
109,1,14,3,3,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/3.webp,16445,False
110,1,14,3T,3t,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/3t.webp,16451,False
111,1,14,5,5,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/5.webp,16463,False
112,1,14,5T,5t,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/5t.webp,16475,False
113,1,14,6,6,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/6.webp,16487,False
114,1,14,6T,6t,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/6t.webp,16505,False
115,1,14,7 Pro,7-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/7-pro.webp,16529,True
116,1,14,7T,7t,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/7t.webp,16553,True
117,1,14,8 5G,8-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/8-5g.webp,16565,True
118,1,14,8 Pro,8-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/8-pro.webp,16571,True
119,1,14,9,9,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/9.webp,16577,True
120,1,14,9 Pro,9-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/9-pro.webp,16613,True
121,1,14,10 Pro,10-pro,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/10-pro.webp,16649,True
122,1,14,11,11,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/11.webp,16685,True
123,1,14,Open,open,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/open.webp,16721,True
124,1,14,12,12,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/12.webp,16745,True
125,1,14,12R,12r,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/12r.webp,16769,True
126,1,14,13,13,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/13.webp,16793,True
127,1,14,13R,13r,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/13r.webp,16817,True
128,1,14,15,15,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/15.webp,40905,True
129,1,14,15R,15r,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/oneplus/15r.webp,40925,True
130,1,16,Galaxy A11,galaxy-a11,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a11.webp,7706,False
131,1,16,Galaxy A12,galaxy-a12,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a12.webp,8309,False
132,1,16,Galaxy A13 5G,galaxy-a13-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a13-5g.webp,8417,False
133,1,16,Galaxy A14 5G,galaxy-a14-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a14-5g.webp,8549,False
134,1,16,Galaxy A23 5G,galaxy-a23-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a23-5g.webp,8693,False
135,1,16,Galaxy A30,galaxy-a30,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a30.webp,8765,False
136,1,16,Galaxy A30S,galaxy-a30s,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a30s.webp,8837,False
137,1,16,Galaxy A31,galaxy-a31,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a31.webp,8927,False
138,1,16,Galaxy A32 5G,galaxy-a32-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a32-5g.webp,8999,False
139,1,16,Galaxy A53 5G,galaxy-a53-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-a53-5g.webp,9071,False
140,1,16,Galaxy Fold,galaxy-fold,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-fold.webp,9143,True
141,1,16,Galaxy Note 3,galaxy-note-3,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-3.webp,9179,False
142,1,16,Galaxy Note 4,galaxy-note-4,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-4.webp,9287,False
143,1,16,Galaxy Note 5,galaxy-note-5,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-5.webp,9359,False
144,1,16,Galaxy Note 8,galaxy-note-8,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-8.webp,9431,True
145,1,16,Galaxy Note 9,galaxy-note-9,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-9.webp,9503,True
146,1,16,Galaxy Note 10,galaxy-note-10,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-10.webp,9575,True
147,1,16,Galaxy Note 10+ 4G,galaxy-note-10-plus-4g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-10-plus-4g.webp,9647,True
148,1,16,Galaxy Note 20,galaxy-note-20,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-20.webp,9719,True
149,1,16,Galaxy Note 20 5G,galaxy-note-20-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-20-5g.webp,9791,True
150,1,16,Galaxy Note 20 Ultra,galaxy-note-20-ultra,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-note-20-ultra.webp,9827,True
151,1,16,Galaxy S5,galaxy-s5,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s5.webp,9935,False
152,1,16,Galaxy S6,galaxy-s6,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s6.webp,10007,False
153,1,16,Galaxy S6 Edge,galaxy-s6-edge,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s6-edge.webp,10115,False
154,1,16,Galaxy S6 Edge Plus,galaxy-s6-edge-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s6-edge-plus.webp,10223,False
155,1,16,Galaxy S7,galaxy-s7,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s7.webp,10331,True
156,1,16,Galaxy S7 Active,galaxy-s7-active,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s7-active.webp,10367,False
157,1,16,Galaxy S7 Edge,galaxy-s7-edge,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s7-edge.webp,10373,True
158,1,16,Galaxy S8,galaxy-s8,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s8.webp,10409,False
159,1,16,Galaxy S8 Plus,galaxy-s8-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s8-plus.webp,10481,False
160,1,16,Galaxy S9,galaxy-s9,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s9.webp,10553,True
161,1,16,Galaxy S9 Plus,galaxy-s9-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s9-plus.webp,10661,True
162,1,16,Galaxy S10 4G,galaxy-s10-4g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s10-4g.webp,10751,True
163,1,16,Galaxy S10 5G,galaxy-s10-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s10-5g.webp,10811,True
164,1,16,Galaxy S10 Plus,galaxy-s10-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s10-plus.webp,10871,True
165,1,16,Galaxy S10e,galaxy-s10e,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s10e.webp,10961,True
166,1,16,Galaxy S20,galaxy-s20,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s20.webp,11021,True
167,1,16,Galaxy S20 FE,galaxy-s20-fe,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s20-fe.webp,11051,True
168,1,16,Galaxy S20 Plus,galaxy-s20-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s20-plus.webp,11111,True
169,1,16,Galaxy S20 Ultra,galaxy-s20-ultra,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s20-ultra.webp,11171,True
170,1,16,Galaxy S21,galaxy-s21,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s21.webp,11231,True
171,1,16,Galaxy S21 FE,galaxy-s21-fe,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s21-fe.webp,11291,True
172,1,16,Galaxy S21 Plus,galaxy-s21-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s21-plus.webp,11351,True
173,1,16,Galaxy S21 Plus 5G,galaxy-s21-plus-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s21-plus-5g.webp,11411,False
174,1,16,Galaxy S21 Ultra,galaxy-s21-ultra,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s21-ultra.webp,11471,True
175,1,16,Galaxy S21 Ultra 5G,galaxy-s21-ultra-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s21-ultra-5g.webp,11561,False
176,1,16,Galaxy S22,galaxy-s22,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s22.webp,11651,True
177,1,16,Galaxy S22 5G,galaxy-s22-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s22-5g.webp,11711,False
178,1,16,Galaxy S22 Plus,galaxy-s22-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s22-plus.webp,11771,True
179,1,16,Galaxy S22 Plus 5G,galaxy-s22-plus-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s22-plus-5g.webp,11831,False
180,1,16,Galaxy S22 Ultra,galaxy-s22-ultra,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s22-ultra.webp,11891,True
181,1,16,Galaxy S22 Ultra 5G,galaxy-s22-ultra-5g,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s22-ultra-5g.webp,12011,False
182,1,16,Galaxy S23,galaxy-s23,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s23.webp,12131,True
183,1,16,Galaxy S23 FE,galaxy-s23-fe,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s23-fe.webp,12221,True
184,1,16,Galaxy S23 Plus,galaxy-s23-plus,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s23-plus.webp,12281,True
185,1,16,Galaxy S23 Ultra,galaxy-s23-ultra,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s23-ultra.webp,12371,True
186,1,16,Galaxy S24,galaxy-s24,https://s3.amazonaws.com/fliptech-assets/images/devices/cell-phones/samsung/galaxy-s24.webp,12461,True
